TimeSlice,Yr,Month,Day,Attribute,PSET_PN,AFE_ETH,AFE_KEN,AFN_DZA,AFN_EGY,AFN_MAR,AFN_TUN,AFO,AFW_NGA,AFW_SEN,ANZ_AUS,ANZ_NZL,ARG_ARG,ASA_PHL,ASA_THA,ASA_VNM,ASC_KAZ,ASE_MNG,ASE_TWN,ASO,ASS_BGD,ASS_LKA,ASS_PAK,ASW_AZE,ASW_CYP,ASW_GEO,ASW_ISR,ASW_JOR,ASW_KWT,ASW_OMN,BRA_BRA,CAN_CAN,CHN_CHN,ENE_UKR,ENN_NOR,ENS_BIH,ENS_MKD,ENS_MNE,ENS_SRB,ENW_CHE,EUE_BGR,EUE_CZE,EUE_HUN,EUE_LTU,EUE_LVA,EUE_POL,EUE_ROU,EUN_DNK,EUN_EST,EUN_FIN,EUN_IRL,EUN_SWE,EUS_ESP,EUS_GRC,EUS_HRV,EUS_ITA,EUS_PRT,EUW_AUT,EUW_BEL,EUW_DEU,EUW_FRA,EUW_LUX,EUW_NLD,GBR_GBR,IDN_IDN,IND_IND,IRN_IRN,JPN_JPN,KOR_KOR,MEX_MEX,RUS_RUS,SAC_CRI,SAC_CUW,SAC_DOM,SAC_GTM,SAC_HND,SAC_JAM,SAC_NIC,SAC_PAN,SAC_SLV,SAO,SAS_BOL,SAS_CHL,SAS_COL,SAS_ECU,SAS_PER,SAS_URY,SAU_SAU,TUR_TUR,USA_USA,ZAF_ZAF
M09D27,2092,9,27,RNW,ELE_WIN,19.3936,38.0645125,19.3936,42.50233077,36.92286923,39.10126667,19.3936,19.3936,0,34.381224,43.45855385,41.13847869,43.00207143,19.3936,0,34.22965833,42.65645,38.79918333,43.02,0,43.15926154,45.20271176,37.9232,0,0,0,23.51128889,33.1932,41.4574,44.10809372,39.11311718,34.11381615,34.93496923,35.98616182,0,0,19.3936,42.43503333,0,40.16012353,19.3936,42.13081818,43.60332,43.74363333,40.39109292,26.9664,44.63647734,41.92263636,38.36821901,41.7912448,41.63959772,36.19800689,36.6559175,27.67336,28.11549744,38.90534453,43.39377054,43.27760319,36.84369584,42.34512107,43.05047143,43.62468493,41.61508517,41.82095,32.58233741,28.006825,27.87209041,28.958975,37.69070185,39.81074815,0,39.0744,39.3356375,0,0,0,19.3936,0,0,43.35416667,41.1895,30.64836667,43.94556667,0,42.68698,41.45490588,41.4574,40.94824009,41.43051754,38.35313333
M09D28,2092,9,28,RNW,ELE_WIN,33.1932,38.364275,0,43.2899,36.03304167,43.74363333,41.4574,19.3936,24.026,41.98562804,43.11150769,36.39351273,42.226425,36.9772,19.3936,36.350175,38.4453,41.45805,40.88935,0,43.16806154,44.88944118,19.3936,0,0,0,38.67864444,19.3936,41.4574,44.18551188,41.72532629,36.51730567,35.59515,36.23364857,40.27933333,0,37.68885,45.34741667,0,40.43835882,39.53398,43.60462727,43.12837,41.4574,31.19511393,34.636142,44.01188359,45.03345455,44.32100492,42.7473208,38.44628057,35.07030741,29.9379597,41.974216,38.93204075,38.12259,43.56803652,38.81553085,32.81072523,33.48374069,31.95331429,41.0991589,40.33002539,39.6903,32.25590736,35.6749,36.098425,33.1932,39.3797807,42.39202963,0,17.64776667,43.25821429,0,0,41.4574,37.9232,0,0,35.58208333,42.45015,28.03862632,46.99153333,0,42.54938,45.07931471,41.4574,34.97426084,41.71935298,41.62819459
M09D29,2092,9,29,RNW,ELE_WIN,33.1932,38.39052857,33.1932,34.0305,41.02705385,44.8366,44.9057,33.1932,42.014975,35.41548396,43.88347692,42.48487377,45.7592,33.1932,19.3936,39.47991111,41.40973333,35.3506875,31.62455,0,43.23670769,44.46513529,33.1932,0,0,0,36.24237778,33.1932,41.4574,43.97735581,42.04972947,38.58134101,35.27152857,39.20859138,0,0,0,35.34585,0,41.0351,19.3936,43.81238182,19.3936,28.59333333,24.98969756,38.65644808,40.42127344,39.66185455,44.50689098,43.8898552,38.63068756,34.42294376,29.675168,20.11989474,31.52854832,30.54742857,43.950125,41.4409734,36.58631655,43.69518197,44.14864286,41.49713904,42.3989209,35.5582,34.05136591,34.635875,37.75220595,36.82863448,38.28568571,43.73962,0,22.50686667,39.3356375,0,0,37.9232,33.1932,0,0,37.29866667,43.32723333,38.82711143,37.824,0,39.55178,44.14487941,37.9232,28.50319592,41.56174151,43.26364324
M09D30,2092,9,30,RNW,ELE_WIN,37.9232,38.2314375,41.4574,29.7433,39.57504167,41.94213333,44.9057,0,43.72965,37.76593333,34.28320769,41.19223158,46.54723333,23.09952,23.96423125,36.60447143,23.99346667,31.94375714,42.94426667,0,40.63520769,43.94131176,33.1932,0,0,0,22.8435,0,41.4574,43.57620442,38.86890722,37.30156928,41.60576154,41.45372,19.3936,0,26.2934,41.60363333,0,43.68829412,0,24.44712727,19.3936,40.27933333,33.49747717,41.00640909,42.93677344,41.45960909,45.11044426,43.4654408,44.01482045,35.78830729,26.30198788,27.44994783,34.17522621,25.3111619,19.3936,37.30274531,33.63342486,30.82156898,33.6388,32.13368582,41.27613131,28.6584,32.62464321,32.787875,33.01896042,38.7440075,34.69597273,41.894404,19.3936,24.4442,39.5357875,0,0,33.1932,37.9232,0,0,38.29613333,35.0579,38.42924773,45.6545,0,43.3119,43.30580882,42.1845,38.50300263,39.9915618,41.43675946
M10D01,2092,10,1,RNW,ELE_WIN,24.91344,38.2104625,33.1932,37.07313846,40.89903636,39.10126667,41.4574,33.1932,34.3757,42.92310686,32.59339231,42.0125,42.28078571,37.9232,22.63536296,42.1711,39.6903,40.35379231,39.8447,0,34.06053077,37.50428235,0,19.3936,0,19.3936,24.29666667,33.1932,41.4574,43.73615688,40.09273222,34.01763113,41.89151538,42.84841385,19.3936,0,28.6584,23.99346667,0,44.17534118,0,0,28.16588,43.18663333,23.99346667,42.79169259,40.19413629,44.31181818,44.74598934,30.79181,38.98887182,40.91161226,41.40750222,34.32485,36.15439514,31.56872231,0,32.46870625,29.02633625,29.84171904,30.43328,25.85556111,38.06158227,33.1932,30.54495897,29.5884,37.99160442,40.34324359,35.23371346,41.813592,19.3936,25.55133333,37.0232125,0,0,0,37.9232,19.3936,0,37.58686667,36.9853,34.77312162,45.29296667,0,42.1845,36.0394625,41.4574,33.72798121,40.39124394,43.22451622
M10D02,2092,10,2,RNW,ELE_WIN,24.91344,39.4626,41.4574,38.44045,39.93583846,43.18663333,33.1932,33.1932,0,36.85628286,36.43923077,43.63678421,39.90805714,33.1932,30.9258,36.65452857,32.92473333,39.67524615,25.75435,0,21.36497143,21.01708235,33.1932,26.2934,0,0,41.5568,37.9232,33.1932,44.28340801,39.10956715,34.17380594,39.22245,39.72527241,33.1932,19.3936,38.44045,19.3936,0,43.70587059,0,0,0,19.3936,19.3936,42.11969608,25.28361807,35.22737273,39.91284508,35.8482616,31.36432979,41.93164394,32.8093407,39.589156,37.9581853,39.9214801,0,31.74681406,26.80792259,34.47393357,24.91344,31.47011549,37.89675433,33.1932,29.75454792,25.2373,37.66480959,24.84876111,33.82463333,33.19991818,0,28.98463333,35.22034286,0,0,0,19.3936,0,0,37.00286,38.65955,33.4647375,46.78886667,0,43.3119,38.97934706,37.9232,39.06761202,42.00965854,41.83167297
M10D03,2092,10,3,RNW,ELE_WIN,26.80544,37.6467625,42.1845,30.4255,35.10376667,37.9232,43.6877,0,22.8435,43.87388148,42.53498462,43.00034909,23.0828,20.71714286,27.010715,26.78169,39.10126667,31.11511429,29.221525,0,0,30.75797647,19.3936,35.5582,0,0,33.76213333,33.1932,37.9232,44.16757957,41.30243274,33.17029729,26.52614545,38.77446964,28.59333333,0,30.78905,19.3936,0,41.43991176,0,0,25.3356,19.3936,29.64902599,36.270175,41.05373307,30.90628,41.1692,43.395032,32.24707763,37.19909203,36.77839774,34.47210833,25.8080875,26.51709948,19.3936,38.70975213,33.53658588,38.42783956,31.95331429,40.60979932,43.33083843,33.1932,25.67293143,34.01985,35.19161395,31.3992129,26.21247391,36.945785,0,40.2559,33.1932,0,0,0,0,0,0,43.61498333,42.4432,39.60408649,43.4219,0,43.3119,45.10112941,33.1932,37.0998767,39.53362946,33.68905909
M10D04,2092,10,4,RNW,ELE_WIN,36.49888,37.8346625,0,38.44045,39.20801667,31.74666667,44.8366,0,41.4574,41.1016191,42.66204615,41.22974262,17.81705,28.6584,34.61653382,34.05896,39.10126667,37.842,40.7188,0,19.3936,40.83371765,0,25.85944,0,0,35.86435556,19.3936,41.4574,43.00234932,41.83833742,33.41546619,21.69353333,38.93924833,28.59333333,0,28.6584,19.3936,0,41.51887647,32.27063333,0,34.344435,34.76986667,39.31817054,29.96298298,40.20947891,24.84163636,33.84104569,41.3169776,32.63740934,33.48582749,33.57533506,34.465652,30.678384,23.48637838,19.3936,26.6395825,41.2379555,28.56807344,0,34.67427923,38.35733693,33.1932,31.1133252,29.14443333,32.29115846,28.91715484,26.92175238,30.49160455,0,46.81076667,33.1932,0,0,0,0,0,0,44.94945,40.27933333,33.24854359,31.35573333,0,43.255975,40.61646765,37.9232,32.08900464,40.79555194,38.98992121
M10D05,2092,10,5,RNW,ELE_WIN,28.50996,41.16658571,44.9057,33.1932,31.44955,39.34363333,45.5714,0,34.3757,42.65391132,32.70544615,42.68974211,39.0744,22.48186667,31.76615652,38.65795833,26.2934,35.36413846,42.8361,0,0,42.05618824,19.3936,35.3918,0,19.3936,22.46017778,19.3936,37.9232,40.6087263,41.8853319,33.01256157,41.76351429,37.146535,19.3936,0,37.9232,37.5246,0,44.28881176,37.9232,19.3936,35.32627895,25.57013333,41.52208117,40.88348302,43.63580781,32.36869091,43.83567049,38.2909848,34.76761932,28.70242658,33.49300149,28.982144,31.7152375,28.13851,19.78232113,16.2758,36.68138649,31.85350308,0,32.4323175,30.94913603,19.3936,28.35335366,26.2949,33.5276807,26.50788333,38.178,40.2664,0,39.0744,0,0,0,0,0,0,0,42.64368333,26.2934,40.55771765,26.2628,0,38.62892,27.22308182,37.9232,38.21795209,37.90473037,39.54916486
M10D06,2092,10,6,RNW,ELE_WIN,28.21912,40.92255714,43.6877,36.07024,39.3556,34.76986667,42.1845,0,33.1932,44.29014167,34.82846154,35.71184211,44.43038333,19.3936,19.3936,40.08968333,26.2934,40.66971667,43.782825,0,0,43.76666471,41.4574,19.3936,0,0,28.6584,43.8555,37.9232,41.79411034,40.33140185,32.26781689,37.35109167,39.26975439,0,0,37.9232,43.74363333,0,44.84172941,35.3918,26.88465,39.3517,39.10126667,35.29839552,42.99615306,44.02344609,29.78645455,43.53731066,42.9973736,31.98550219,35.37738683,35.41574385,19.3936,29.59236667,33.45820204,32.95403762,40.82363723,33.20146179,40.83507237,40.65537143,41.52053767,43.04953461,33.1932,30.77610161,38.89194,27.916785,29.67378333,29.85532609,34.59167308,0,24.4442,19.3936,0,0,0,0,0,0,37.12026667,40.312475,40.51414054,43.4219,0,37.4809,44.51852353,37.9232,38.74812683,41.01826966,42.74040811
M10D07,2092,10,7,RNW,ELE_WIN,26.80544,38.87144286,33.1932,32.28624,36.7287,39.10126667,33.1932,0,33.1932,35.75370693,39.89026154,41.88671228,42.73655,41.33224,19.3936,41.45256,26.2934,37.56776154,43.2406,0,0,43.42242941,0,0,0,0,28.11115556,42.1845,37.9232,40.99828864,41.45867515,34.22107092,40.36267273,41.00490833,0,0,0,43.74363333,0,43.95589412,38.39804286,35.5722,39.021715,37.9232,40.53215045,37.57914375,44.24709141,37.90441429,25.65380833,43.844688,38.81661772,34.21995786,40.89260238,19.3936,25.00954146,33.04717333,42.3947009,42.06605426,35.08700986,44.12692447,44.52808571,42.65282397,38.22840764,26.2934,30.06186235,31.26601667,36.29111538,32.99321724,30.16898085,33.261965,0,25.55133333,19.3936,19.3936,0,19.3936,33.1932,0,0,38.4799,38.58636667,31.69801944,43.04653333,0,32.23154,41.29098824,19.3936,34.93872727,42.53391528,41.16190278
M10D08,2092,10,8,RNW,ELE_WIN,26.80544,38.60608571,19.3936,20.92688889,37.87375,44.9057,43.8555,19.3936,24.026,40.39079174,42.80871538,43.71180526,42.75273333,0,28.29656774,43.68995,28.59333333,33.41778462,44.158625,0,0,42.89188824,43.6877,0,33.1932,0,38.988525,41.4574,41.4574,43.9361239,40.26985593,34.64244295,36.65605833,37.29563167,19.3936,0,19.3936,44.15456667,0,39.45438125,0,36.2032,38.519465,39.10126667,27.22664578,28.04398529,37.73426581,39.61271818,37.44901282,42.6254704,36.89033017,34.25857259,34.55855833,30.16127917,28.46076038,34.0162507,23.74347391,39.36001489,32.20703706,37.50985121,30.60188571,41.66155548,40.6469636,33.1932,30.53508803,32.82268,39.174021,36.58662188,29.30740169,37.14385556,0,35.3232,0,19.3936,0,0,0,0,0,40.1151,40.27933333,32.87164286,46.45906667,0,38.80675,42.35703824,42.1845,24.28224035,40.17836219,37.39592759
M10D09,2092,10,9,RNW,ELE_WIN,24.91344,36.714125,19.3936,44.0144,30.68855833,41.69976667,43.8555,33.1932,42.60225,43.46412778,35.61208462,43.66270189,40.27781667,0,33.72289655,36.01414,28.6584,39.5647,44.158625,0,21.36497143,43.33400588,42.1845,33.1932,0,33.1932,41.7592,19.3936,41.4574,43.38269129,41.87767243,36.41096685,36.98479231,42.11816462,0,0,19.3936,40.86836667,0,37.57310667,0,28.84951429,23.77191579,33.1932,19.3936,31.23691277,42.41487734,41.82127273,44.75700246,41.3247416,40.54566524,39.94937724,34.07769706,31.959364,28.52365263,26.97773462,19.3936,32.85602674,30.11712115,31.52935716,0,36.48149366,40.10544607,37.9232,36.61612009,45.5666,37.55833837,36.56673333,34.84757813,38.25673704,0,35.3232,0,0,0,19.3936,33.1932,19.3936,0,41.4026,28.59333333,39.51126471,46.3382,0,41.4574,26.16576471,42.1845,34.15193243,35.61685797,42.25762
M10D10,2092,10,10,RNW,ELE_WIN,19.3936,40.4691,41.4574,43.23336154,42.15186364,23.99346667,45.5714,33.1932,38.80675,43.29037685,43.83323846,43.19886792,40.37338333,33.1932,38.15362857,30.35367,44.26215,31.40988095,43.28255,0,36.01198462,31.31444706,41.4574,0,0,19.3936,38.486325,43.6877,41.4574,43.96537874,39.57601793,37.21462412,41.692,38.82595692,38.70266667,0,30.78905,41.23191667,0,40.60944118,0,33.22869091,39.3487,44.88266667,28.66049206,38.75003,44.17021172,45.48589091,40.82611311,43.3467648,44.00146864,35.94451802,32.11834014,42.317868,40.42596192,28.86087968,21.51661538,0,30.3585757,31.54110732,0,44.9929,39.15612789,41.4574,32.20504384,23.99446667,32.15070659,41.24494667,24.99774286,41.70763462,0,31.4227,35.22034286,0,0,0,33.1932,0,0,39.7848,37.62425,32.42061,47.1009,0,43.255975,41.05508235,33.1932,34.16650053,38.1432515,43.55937568
M10D11,2092,10,11,RNW,ELE_WIN,19.3936,31.83918571,19.3936,42.74071538,42.64022727,34.76986667,45.518,19.3936,42.5603,43.25099231,45.35946154,44.16465472,40.27781667,28.515005,42.27801231,38.12558889,26.2934,35.5083875,36.999325,0,42.99253846,31.87091765,19.3936,0,0,0,33.1932,41.4574,33.1932,44.275002,40.0577328,36.30024642,37.05121,39.71411207,28.59333333,0,41.4574,42.81491667,0,43.15186471,0,19.3936,44.67765,45.6123,36.81290636,38.155246,44.09040469,44.28214545,43.01060492,41.104852,44.30052818,30.24105226,35.32583086,39.679268,39.27655964,43.4219,19.3936,31.19368913,26.32966279,28.22934047,34.54462857,27.95734286,32.96662966,37.9232,29.3337488,38.49378571,36.7826383,36.12925333,36.84145,41.2377,0,36.5736,33.1932,0,0,0,0,0,0,42.82425,37.614175,35.12666842,47.1009,0,37.4809,44.49332059,19.3936,37.87125126,41.59011293,42.91424054
M10D12,2092,10,12,RNW,ELE_WIN,19.3936,36.0609125,42.1845,44.01031,40.54971818,0,44.9057,0,41.639175,36.66531845,42.30290769,42.84463962,43.18861429,41.58588519,32.33440351,43.3512625,30.4255,34.7156,36.540975,0,44.10591538,32.84317647,43.8555,0,0,0,23.09952,42.1845,37.9232,44.47324676,40.9580369,37.19581048,28.6584,36.44076102,31.74666667,0,31.62455,42.56438333,0,39.79346471,21.69353333,23.53348,35.14233,40.27933333,34.23910778,30.72436809,38.62570547,44.8282,44.3813918,41.1209376,37.3928037,25.90433967,35.41795857,42.230664,34.11512775,0,21.29531765,37.89642553,32.16220505,27.99983442,40.86311429,41.13155068,40.64195146,37.68885,31.30210166,38.8606,36.05926591,35.20142353,39.84807813,36.5312625,0,35.3232,0,0,0,0,0,0,0,41.38438333,44.20556667,41.48091852,45.32016667,0,38.80675,23.58712727,37.9232,35.56093151,39.53100608,42.11824595
M10D13,2092,10,13,RNW,ELE_WIN,19.3936,37.72932857,0,37.63532308,40.81481818,0,44.9057,0,42.1845,43.48605368,45.30510769,38.43212453,45.7592,21.93654,20.11989474,38.77655833,28.6584,36.46709048,38.223775,0,44.49009231,25.52675556,0,0,0,0,42.50125,44.9057,41.4574,43.98891495,40.9741434,31.86500633,38.36482308,38.48417736,19.3936,0,19.3936,35.5582,0,37.44275882,38.25725714,33.1932,31.65991111,40.76406667,31.33721304,33.93662642,43.47030938,43.29129091,43.4726418,34.94543929,27.71802752,29.26764065,38.83222063,33.060012,32.02659481,20.38215833,25.43726667,30.64472796,38.89442464,26.49542076,37.58154286,39.06139521,32.78946795,28.6584,33.63557579,32.73635,36.13392841,36.92614737,37.52719524,38.71628636,0,25.55133333,0,0,0,0,0,0,0,39.36266667,38.704325,40.93107308,26.2628,0,40.57385,43.3462,43.6877,39.99762149,36.40414153,36.85872222
M10D14,2092,10,14,RNW,ELE_WIN,0,31.34724286,44.9057,41.24395385,41.50019167,19.3936,45.518,0,44.100775,43.88747523,36.63699231,41.84717321,42.2048875,19.3936,24.56524706,40.88771818,19.3936,35.86508182,38.223775,0,40.08616923,39.09709412,33.1932,0,0,0,25.467125,44.9057,43.6877,44.10016883,40.29079672,29.03394887,36.21080769,39.16116923,0,0,37.9232,37.13486667,0,43.95589412,37.55461667,0,41.56051,42.1845,39.22911749,37.91329796,44.43685078,39.80833636,39.02321148,43.224244,38.7452067,28.79582209,39.65912089,20.93308571,24.83451406,37.10713367,30.03882759,38.4452383,29.3949079,29.91058882,31.61165714,38.81214247,43.34014517,28.6584,34.62580092,22.106975,39.62089744,35.87425714,42.30494468,42.60675833,0,35.3232,0,0,0,0,0,0,0,42.01676667,44.7545,34.49657391,31.35573333,0,34.3757,36.07171765,43.8555,38.98707186,39.8911719,39.99218056
M10D15,2092,10,15,RNW,ELE_WIN,0,40.17895714,44.4439,41.07863077,43.72733077,19.3936,43.6877,33.1932,41.4574,38.12475607,42.73310769,44.71715283,40.57167143,19.3936,25.05706667,42.13105,26.2934,33.97607273,32.366925,0,38.96636923,33.74967059,37.9232,0,0,0,0,43.8555,44.8366,44.28281228,40.15096087,31.50032553,31.47445714,40.08562969,0,0,0,40.5217,43.6877,36.18269412,43.83505714,37.27578182,44.770735,45.5536,44.86691473,22.94095714,37.86042031,45.2352,36.87617787,44.152848,43.942885,29.59128674,38.87059928,0,19.3936,32.3866125,40.15123455,37.15205745,43.93485315,43.46065076,40.7764,37.28775959,41.30843596,37.3253,33.07695859,28.958975,35.48713611,43.24467,39.11441379,35.65967059,19.3936,27.7656,0,19.3936,0,0,33.1932,0,0,38.30193333,44.7545,24.20310857,46.96963333,0,25.091325,45.01363529,0,37.97574894,41.84443452,28.76480857
M10D16,2092,10,16,RNW,ELE_WIN,0,39.626675,41.4574,41.41393846,29.32985714,37.9232,43.6877,19.3936,35.25925,33.36919043,43.89363846,44.09521053,41.5805,21.4655,32.55651786,40.60888,30.4255,37.19425556,40.247875,33.1932,42.97574615,25.57013333,43.6877,19.3936,19.3936,0,41.4574,42.1845,45.6123,43.87930769,37.09069341,34.76473914,39.33224286,33.67253273,38.70266667,0,28.6584,44.3296,42.1845,35.6882,45.54154286,45.56086364,43.107615,37.31373333,41.61988973,32.18070267,38.39008203,36.61110909,29.99226803,42.9325504,43.42475455,36.05908656,30.31151944,42.628148,32.17346384,29.57809844,45.17921652,38.54179787,44.07309859,44.69409571,44.54198571,31.80751918,36.84721011,41.4574,27.10972748,38.42963333,35.9265048,42.76600769,34.333875,40.21708889,19.3936,32.72286667,19.3936,0,0,0,41.4574,0,0,40.53108333,44.14963333,31.96023889,45.29296667,0,37.19006,44.17502941,33.1932,28.36734286,39.69827233,38.99296571
M10D17,2092,10,17,RNW,ELE_WIN,0,38.30135,42.1845,42.72959231,44.20556667,45.1276,44.9057,19.3936,44.591325,31.61252813,35.78202727,35.50132982,40.05148571,21.09081538,27.17108485,37.24115,33.1932,37.63725455,29.20425,42.1845,44.56843846,26.48831429,43.8555,33.1932,33.1932,0,26.80544,37.9232,44.9057,44.19890908,34.31945235,33.4830765,44.72175,38.61424737,0,37.9232,43.6877,43.24256667,42.1845,44.150675,45.0008,42.12285455,43.626765,41.69976667,44.23844598,36.39375584,41.51301406,38.30575455,42.64515902,44.6247976,37.75233843,30.20323441,31.327054,32.79605714,34.6069218,31.282854,42.86618496,41.13275532,44.39029375,44.80576599,45.37,37.66010753,43.02131146,37.9232,36.05206499,22.639525,40.66117246,38.01340811,39.04280678,43.91128889,25.52675556,46.99956667,19.3936,0,0,0,43.6877,33.1932,0,44.18236667,44.7545,31.01735,46.27256667,0,39.21758,44.19983529,33.1932,38.91595794,37.02135751,38.12652857
M10D18,2092,10,18,RNW,ELE_WIN,19.3936,38.89541429,45.5714,19.3936,29.21576667,44.8366,43.8555,19.3936,36.7407,35.36181905,32.3711,43.36528246,26.6292375,0,19.3936,29.7251625,35.5582,35.0754619,38.46905,42.1845,43.68515385,42.1845,43.6877,42.9235,33.1932,33.1932,19.3936,33.1932,0,44.70582657,33.80669274,35.22460442,44.4278,38.26941864,19.3936,0,0,40.40051667,43.6877,44.76852353,45.4763,40.76238182,45.03201,44.85963333,41.37691741,36.44194605,33.95911641,44.13343636,41.96212131,39.0332632,41.30031005,36.51063103,31.17833714,30.99892174,31.78019273,25.64273077,42.7667115,37.6365883,42.27316039,44.4054508,43.37444286,24.28313288,37.23241888,33.1932,35.43090874,32.91245,40.94680619,30.03546452,36.39534792,44.68315185,0,45.9747,19.3936,0,0,0,33.1932,33.1932,0,41.11366667,36.34653333,33.56647179,43.94556667,0,42.372425,31.894475,42.1845,35.56117698,35.91630341,42.34280556
M10D19,2092,10,19,RNW,ELE_WIN,19.3936,40.41767143,45.518,33.2908,41.87806667,28.59333333,43.8555,19.3936,33.1932,39.83051759,43.5182,33.48754545,23.85635556,0,0,40.9233375,40.88935,42.90961481,37.740025,0,43.47982308,42.1845,44.8366,27.67336,0,0,33.1932,42.1845,41.4574,43.71455567,32.28870299,36.81792837,44.2003,33.02881887,33.1932,0,26.2934,37.7239,37.9232,43.64881176,45.54672857,39.73232727,43.07672,45.00756667,40.3789683,35.86968533,35.86673359,43.41727273,44.16123852,44.1180496,39.08292019,26.77529701,33.78456667,34.344016,28.78083439,26.44468,43.13579369,34.18415638,43.34647918,42.8687319,39.5682,29.05840274,41.00261348,33.1932,35.95187105,18.68835,37.63550263,36.14148205,37.95795294,44.62864815,0,46.8683,0,0,0,0,19.3936,19.3936,0,45.70396667,39.10126667,40.39453171,31.2563,0,38.4835,45.14905294,19.3936,39.20221935,36.07651063,40.41952222
M10D20,2092,10,20,RNW,ELE_WIN,19.3936,40.89858571,45.5714,42.22603077,41.4574,0,37.9232,0,33.1932,40.22711321,45.21196154,39.96623704,24.55751429,0,34.05297143,38.35492,43.85125,42.88256296,43.75626667,0,43.5447,33.1932,0,0,0,0,19.3936,44.8366,41.4574,41.73741218,34.38012034,37.33921381,43.41022143,37.572984,19.3936,0,19.3936,35.5582,19.3936,43.93199412,44.99092857,39.33572727,44.85198,45.58503333,43.06431027,34.97014933,33.05131797,44.60589091,40.11377459,42.5532256,38.51513028,32.42430197,35.1781814,27.9350381,26.78664934,24.57592917,42.90394685,41.05505319,43.40848308,42.46796007,45.37,37.84180274,41.21161978,19.3936,33.81264137,26.58628333,38.29416022,37.59370968,38.94081273,39.50169259,0,47.1723,0,0,0,0,0,0,0,45.34441667,33.1932,30.628145,0,0,44.549375,44.21655294,0,33.13278286,38.11010832,39.66559429
M10D21,2092,10,21,RNW,ELE_WIN,24.91344,40.4691,44.9057,44.63650769,31.54065,41.4574,33.1932,0,22.8435,44.04028252,31.74666667,40.39070769,22.58614286,0,43.46069032,38.60981,35.5582,40.60111905,37.698075,0,42.85916154,23.99346667,42.1845,0,0,0,28.89653333,42.1845,37.9232,42.85109752,41.16069667,34.65898964,37.11427143,41.82258367,0,0,19.3936,33.1932,40.95546667,28.94716923,44.1449,45.20343636,43.227125,35.0062,44.76155045,21.15525106,38.01900781,42.41555455,45.10994344,44.7207392,43.35079954,35.79204502,34.83226615,20.54356667,27.181712,23.95027285,44.83248348,41.43805851,43.66191296,41.5103725,44.54782857,41.94526918,40.88303438,0,30.074261,36.885525,35.57507444,38.40243333,42.63235246,37.93830741,0,27.7656,19.3936,19.3936,0,0,33.1932,0,0,39.36266667,33.1932,36.81852778,36.34923333,0,41.68948,42.08766176,0,39.30321888,38.59677319,43.32682162
M10D22,2092,10,22,RNW,ELE_WIN,19.3936,38.0225625,41.4574,43.99403077,42.42737692,44.8366,43.6877,0,33.1932,42.07715926,35.64943846,40.97853158,29.995925,23.80636,31.04167241,40.16143333,33.1932,28.88878889,37.1498,0,40.97079231,41.4574,45.5714,33.1932,0,0,29.94764444,33.1932,41.4574,41.55693927,43.01474945,37.84545659,40.5631125,41.7214322,0,0,0,33.98153333,35.70153333,19.3936,41.97675714,45.32447273,42.721925,45.3495,41.18647098,27.56487,44.26705938,45.22160909,41.66855246,36.7676304,40.49552986,35.39995124,32.71805398,32.08913478,37.54621039,34.27503212,44.7793487,35.13632373,32.71905367,36.4732942,43.09841429,25.23008923,34.73341219,0,32.48010354,38.78248571,33.80753404,27.16575,39.43304545,33.44586154,19.3936,25.55133333,19.3936,26.7482,36.0312,0,41.4574,19.3936,41.4574,38.42663333,36.305,36.53812593,46.09753333,0,35.06954,41.70292059,44.8366,39.04761686,40.54235645,37.41168
M10D23,2092,10,23,RNW,ELE_WIN,19.3936,37.882875,41.4574,41.12983846,45.20785385,42.68556667,44.8366,0,33.1932,36.91983205,42.64083846,39.3197566,31.5704125,39.44607143,39.82158478,38.836625,41.02276667,37.42181667,40.41985,0,31.18516364,34.86261176,33.1932,0,33.1932,0,38.181825,42.1845,42.1845,41.5465466,41.74224162,42.47168409,29.74179167,35.57779,37.9232,0,19.3936,43.35235,0,38.21172941,45.07114286,44.83052727,43.86934,42.68556667,44.42243482,24.7980122,42.13464141,42.55369091,41.11811066,32.3283256,37.61781574,39.52276833,32.39165619,41.604436,34.53050169,41.30055057,43.93072261,30.8926914,39.77604075,27.47901721,19.3936,41.05347671,38.33991054,19.3936,24.67741869,38.93677143,34.42006364,42.1943375,41.43565357,41.65915714,34.21728,36.5736,19.3936,26.7482,41.4574,33.1932,42.1845,0,41.4574,42.39266667,39.0136,41.50501613,46.55166667,0,37.4809,38.97122059,44.8366,37.92692844,40.49909776,28.99225217
